handle,name,description,friends_count,followers_count,status,isDem
SenMikeLee,Mike Lee,I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!,2305,5000,RT @RepDLamborn: Glad to lead an amicus brief with @SenMikeLee &amp; @RepDougCollins supporting schools protected by the 1st Amendment's minist…,0
SenMikeLee,Mike Lee,I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!,2305,5000,Congressman Bishop is right. The so-called “Equal Rights Amendment” is really an “Abortion on Demand Amendment.”  A… https://t.co/Jjhmp6mqUc,0
SenMikeLee,Mike Lee,I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!,2305,5000,Informative thread every American should read-&gt; https://t.co/cnbPkm6CKt,0
SenMikeLee,Mike Lee,I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!,2305,5000,I will be holding a town hall today at 4:00 pm in Cedar City at the @leavittcenter . Looking forward to answering y… https://t.co/VdCFTTgi69,0
SenMikeLee,Mike Lee,I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!,2305,5000,“President Trump might be the only one that could make that hard choice because there would be a firestorm if anybo… https://t.co/UvJEljhrab,0
SenMikeLee,Mike Lee,I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!,2305,5000,“There is no ethical reason why this medical standard of care should be abandoned for a subgroup of people because… https://t.co/k81O63leCo,0
SenMikeLee,Mike Lee,I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!,2305,5000,"As Winston Churchill put it, “We shape our buildings; thereafter they shape us”. https://t.co/KkMbdr3TJw",0
SenMikeLee,Mike Lee,I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!,2305,5000,“Mike Lee is a brilliant guy... He’s difficult… But he always has good reason for it.” Thank you for the shout out… https://t.co/xFGeKVWj2N,0
SenMikeLee,Mike Lee,I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!,2305,5000,Congratulations @realDonaldTrump.   I’m looking forward to your next five years in office. Those who voted to remov… https://t.co/uopXHhOJ6w,0
SenMikeLee,Mike Lee,I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!,2305,5000,"Yes, we badly need to restore and protect the separation of powers ordained by the Constitution. But it is because… https://t.co/geYlZsFXIc",0
SenMikeLee,Mike Lee,I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!,2305,5000,"And while the House managers repeatedly invoked constitutional principles, including separation of powers, their ar… https://t.co/Qxwx5aZyhY",0
SenMikeLee,Mike Lee,I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!,2305,5000,"This has been a trial of the Washington, D.C. establishment itself, but not necessarily in the way the House Manage… https://t.co/MNWzXPmqyf",0
SenMikeLee,Mike Lee,I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!,2305,5000,Fantastic news out of @HHSgov. States can now use their Medicaid expansion dollars to enable new health insurance p… https://t.co/LXBvIOwSa4,0
SenMikeLee,Mike Lee,I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!,2305,5000,13 witnesses is more than enough. Let's move on to final arguments Monday and acquittal Wednesday. https://t.co/VYF78H5Hxg,0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,"Some things never change. Happy Valentine’s Day, sweetheart. https://t.co/0a0vXRizxY",0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,"Rush Limbaugh is a fighter. In this battle with lung cancer, he will face this fight with the same tenacity in whic… https://t.co/kNKWZMGK2G",0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,"It meant taking no shortcuts and always striving to be the absolute best version of oneself. Praying for his wife,… https://t.co/zVLJNdZsr3",0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,"Heartbreaking news about Kobe Bryant, his daughter Gianna, and all others aboard, all gone from this world far too… https://t.co/NzRbHEfXbX",0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,RT @SenatorRomney: My statement on the start of the impeachment trial→ https://t.co/6WZXI8sfyV,0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,"RT @MayaMacGuineas: 506 debate questions, and not one about the national debt. Here’s hoping that changes tonight.",0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,America stands with Iranians demonstrating for freedom. Ayatollah authoritarians may attempt to crush dissent but t… https://t.co/vhWtoUDWhG,0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,Merry Christmas from our family to yours! https://t.co/QpJw4np2JC,0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,RT @SenatorRomney: Our office Christmas tree was the envy of the Senate—12 feet tall! We of course decorated the tree with Utah ornaments…a…,0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,"China demands a loyalty oath from the press, imprisons minorities, uses facial recognition to monitor and repress d… https://t.co/25JsUC02kB",0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,"Heartfelt sorrow with the death of Pete Frates, the young baseball star stricken with ALS who inspired the… https://t.co/xJAjJiG5yy",0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,Happy Thanksgiving from my family to yours! https://t.co/wajWGyHv3k,0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,RT @SenatorRomney: I love apple pie. I like pumpkin pie. But I really love pecan pie. https://t.co/JU5FCeUKk4,0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,"RT @SenatorRomney: To the men and women who are in our Armed Services, whether here at home or somewhere across the world: Thank you. We ap…",0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,"RT @SenatorRomney: While I hope the Administration will act without further delay on its prior proposal to ban flavors that appeal to kids,…",0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,RT @SenatorRomney: Appreciated @POTUS's efforts to bring together stakeholders &amp; experts to discuss proposals to solve the youth vaping epi…,0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,RT @SenatorRomney: We owe a debt of gratitude to each of our veterans for their service and sacrifice on behalf of our great country. To ea…,0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,Prof. Warren’s Medicare for All fails the test: Countries with socialized medicine make their numbers work through… https://t.co/Ac8y3EBDpD,0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,Ann and I are heartbroken for the victims of the horrific attacks in Mexico. Our prayers are with their families wh… https://t.co/kPCmD03eP4,0
MittRomney,Mitt Romney,"Husband, Father, Grandfather, Former Governor, U.S. Senator (R-UT). Follow @SenatorRomney for official updates.",306,5000,"While Warren and Sanders push Medicare for All, they apparently haven’t noticed that Medicare for Some is about to… https://t.co/fWg8ajqEfe",0
SenatorRomney,Senator Mitt Romney,United States Senator from the great state of Utah.,115,5000,"We’re about to vote on two pieces of legislation: A bill prohibiting abortions after the 20-week mark; the second,… https://t.co/ncNdCJg34z",0
SenatorRomney,Senator Mitt Romney,United States Senator from the great state of Utah.,115,5000,Go Cougs! https://t.co/vVTyVZOZO3,0
SenatorRomney,Senator Mitt Romney,United States Senator from the great state of Utah.,115,5000,I spoke about the need for the U.S. to partner with our allies to pressure China to play by the international rules… https://t.co/kH9ffPk9hQ,0
SenatorRomney,Senator Mitt Romney,United States Senator from the great state of Utah.,115,5000,"China engages in cowboy capitalism—attacking the economies of free nations through predatory pricing, cyber theft,… https://t.co/AJnSIUA9x6",0
SenatorRomney,Senator Mitt Romney,United States Senator from the great state of Utah.,115,5000,An informed electorate and an elevation of our civil discourse can only strengthen our society. It was a pleasure t… https://t.co/D1ERRimrOW,0
SenatorRomney,Senator Mitt Romney,United States Senator from the great state of Utah.,115,5000,Many communities across Utah have been affected by devastating wildfires over the last several years. @BLMnational’… https://t.co/ShsYcDpxZV,0
SenatorRomney,Senator Mitt Romney,United States Senator from the great state of Utah.,115,5000,Live now→ I'm discussing the global trade environment at the @MunSecConf. Tune in: https://t.co/PqPv69bkY2,0
SenatorRomney,Senator Mitt Romney,United States Senator from the great state of Utah.,115,5000,RT @BetterDays2020: Thank you to our Federal Delegation for celebrating Seraph's FIRST VOTE today. @SenatorRomney @RobBishopUT @RepBenMcAda…,0
SenatorRomney,Senator Mitt Romney,United States Senator from the great state of Utah.,115,5000,"150 years ago today, Seraph Young became the first woman to vote in Utah. It would be another 50 years until the 19… https://t.co/EP25Sqg80y",0
SenatorRomney,Senator Mitt Romney,United States Senator from the great state of Utah.,115,5000,Tomorrow marks 150 years since Utahn Seraph Young became the first woman to vote in the U.S. under equal suffrage l… https://t.co/aX4iTvWDoT,0
SenatorRomney,Senator Mitt Romney,United States Senator from the great state of Utah.,115,5000,RT @RepJohnCurtis: The bill is good for Utah and good for the Navajo Nation. I look forward to voting for it on the House floor. #utpol htt…,0
SenatorRomney,Senator Mitt Romney,United States Senator from the great state of Utah.,115,5000,Applaud @NatResources for advancing our legislation to provide water to the Navajo Nation and the people of Utah in… https://t.co/QNmNbQrlGk,0
SenatorRomney,Senator Mitt Romney,United States Senator from the great state of Utah.,115,5000,"Russia has learned from Iran—using proxy actors, unbeholden to any higher power, to carry out nefarious activities… https://t.co/gBAi6uVuIc",0
SenatorRomney,Senator Mitt Romney,United States Senator from the great state of Utah.,115,5000,"The Administration must unequivocally communicate its posture toward Libya on the global stage, at a time when Liby… https://t.co/FS7gRvjN6y",0
SenatorRomney,Senator Mitt Romney,United States Senator from the great state of Utah.,115,5000,The Equifax hack is yet another example of China's commitment to data theft. A warning to our allies: remember the… https://t.co/bBUP1ANHy6,0
SenatorRomney,Senator Mitt Romney,United States Senator from the great state of Utah.,115,5000,My thoughts on today’s impeachment vote → https://t.co/Tk1OJWnEdc,0
SenatorRomney,Senator Mitt Romney,United States Senator from the great state of Utah.,115,5000,"At approximately 2:00 p.m. ET, I will be speaking on the Senate floor regarding the impeachment vote. You will be a… https://t.co/lN7oFX2vi6",0
